"Route";"Woche";"Tag";"Von";"Bis";"Dauer";"Art";"Kategorie";"Objekt";"Ort";"Leistungen"
"H08";"2";"Mi";"08:17";"09:38";"81";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"2";"Mi";"09:38";"12:00";"142";"Einsatz";"GU+UR";"WSG-011";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"2";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"2";"Mi";"13:00";"13:51";"51";"Einsatz (Forts.)";"GU+UR";"WSG-011";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"2";"Do";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"2";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"2";"Do";"13:00";"15:19";"139";"Einsatz (Forts.)";"TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"2";"Fr";"07:00";"07:47";"47";"Einsatz";"GU+TH";"WSG-103";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H08";"2";"Fr";"07:47";"08:16";"29";"Fahrt";"";"";"Frauenfeld";""
"H08";"2";"Fr";"08:16";"12:00";"224";"Einsatz";"GU+TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"2";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"2";"Fr";"13:00";"16:21";"201";"Einsatz (Forts.)";"GU+TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H08";"3";"Mo";"07:50";"08:19";"29";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Mo";"08:19";"09:06";"47";"Einsatz";"GU+TH";"WSG-111";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H08";"3";"Mo";"09:06";"09:07";"1";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Mo";"09:07";"10:24";"77";"Einsatz";"GU+TH+UR";"WSG-104";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mo";"10:24";"10:26";"2";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Mo";"10:26";"12:00";"94";"Einsatz";"GU+TH+UR";"WSG-106";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"3";"Mo";"13:00";"13:02";"2";"Einsatz (Forts.)";"GU+TH+UR";"WSG-106";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mo";"13:02";"13:37";"35";"Fahrt";"";"";"Frauenfeld";""
"H08";"3";"Mo";"13:37";"16:44";"187";"Einsatz";"TH+UR";"WSG-019";"Frauenfeld";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Di";"07:00";"08:05";"65";"Einsatz";"GU+TH+UR";"WSG-109";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H08";"3";"Di";"08:05";"08:07";"2";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Di";"08:07";"09:40";"93";"Einsatz";"GU+TH+UR";"WSG-110";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Di";"09:40";"09:42";"2";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Di";"09:42";"10:39";"57";"Einsatz";"TH+UR";"WSG-107";"Winterthur";"Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Di";"10:39";"12:00";"81";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"3";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"3";"Di";"13:00";"16:05";"185";"Einsatz";"TH+UR";"WSG-011";"Rapperswil-Jona";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mi";"07:00";"08:22";"82";"Einsatz";"GU+TH+UR";"WSG-105";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Mi";"08:22";"08:23";"1";"Fahrt";"";"";"Winterthur";""
"H08";"3";"Mi";"08:23";"09:10";"47";"Einsatz";"GU+TH";"WSG-108";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen)"
"H08";"3";"Mi";"09:10";"09:53";"43";"Fahrt";"";"";"Frauenfeld";""
"H08";"3";"Mi";"09:53";"11:44";"111";"Einsatz";"GU+TH+UR";"WSG-021";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung"
"H08";"3";"Mi";"11:44";"12:00";"16";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"3";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"3";"Mi";"13:00";"14:25";"85";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"3";"Mi";"14:25";"17:18";"173";"Einsatz";"UR";"WSG-011";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"3";"Do";"13:00";"16:46";"226";"Einsatz (Forts.)";"GU+TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Fr";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"3";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"3";"Fr";"13:00";"13:32";"32";"Einsatz (Forts.)";"TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H08";"4";"Mo";"07:50";"08:57";"67";"Fahrt";"";"";"Frauenfeld";""
"H08";"4";"Mo";"08:57";"12:00";"183";"Einsatz";"GU+TH+UR";"WSG-019";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"4";"Mo";"13:00";"13:24";"24";"Einsatz (Forts.)";"GU+TH+UR";"WSG-019";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Di";"07:00";"09:11";"131";"Einsatz";"UR";"WSG-021";"Frauenfeld";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Di";"09:11";"10:52";"101";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"4";"Di";"10:52";"12:00";"68";"Einsatz";"TH+UR";"WSG-011";"Rapperswil-Jona";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"4";"Di";"13:00";"14:57";"117";"Einsatz (Forts.)";"TH+UR";"WSG-011";"Rapperswil-Jona";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Mi";"07:00";"08:17";"77";"Einsatz";"GU+TH+UR";"WSG-107";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Mi";"08:17";"09:38";"81";"Fahrt";"";"";"Rapperswil-Jona";""
"H08";"4";"Mi";"09:38";"12:00";"142";"Einsatz";"GU+UR";"WSG-011";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"4";"Mi";"13:00";"13:51";"51";"Einsatz (Forts.)";"GU+UR";"WSG-011";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Do";"07:00";"12:00";"300";"Einsatz";"SR+TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"4";"Do";"13:00";"17:02";"242";"Einsatz (Forts.)";"SR+TH+UR";"WSG-037";"Bülach";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Fr";"07:00";"07:56";"56";"Einsatz";"GU+UR";"WSG-103";"Winterthur";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Fr";"07:56";"08:25";"29";"Fahrt";"";"";"Frauenfeld";""
"H08";"4";"Fr";"08:25";"12:00";"215";"Einsatz";"GU+TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H08";"4";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H08";"4";"Fr";"13:00";"16:30";"210";"Einsatz (Forts.)";"GU+TH+UR";"WSG-020";"Frauenfeld";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H09";"1";"Mo";"07:50";"09:11";"81";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"1";"Mo";"09:11";"12:00";"169";"Einsatz";"GU+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"1";"Mo";"13:00";"13:04";"4";"Einsatz (Forts.)";"GU+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mo";"13:04";"13:09";"5";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"1";"Mo";"13:09";"17:53";"284";"Einsatz";"GU+SR+TH+UR";"WSG-013";"Pfäffikon SZ";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Di";"07:00";"12:00";"300";"Einsatz";"SR+UR";"WSG-010";"Rapperswil-Jona";"Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"1";"Di";"13:00";"13:53";"53";"Einsatz (Forts.)";"SR+UR";"WSG-010";"Rapperswil-Jona";"Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mi";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-012";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"1";"Mi";"13:00";"13:04";"4";"Einsatz (Forts.)";"GU+TH+UR";"WSG-012";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Mi";"13:04";"13:19";"15";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"1";"Mi";"13:19";"16:58";"219";"Einsatz";"SR+TH+UR";"WSG-016";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Do";"07:00";"12:00";"300";"Einsatz";"SR+TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"1";"Do";"13:00";"16:28";"208";"Einsatz (Forts.)";"SR+TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Fr";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-010";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"1";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"1";"Fr";"13:00";"14:31";"91";"Einsatz (Forts.)";"GU+TH+UR";"WSG-010";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H09";"2";"Mo";"07:50";"09:11";"81";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"2";"Mo";"09:11";"12:00";"169";"Einsatz";"SR+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"2";"Mo";"13:00";"13:45";"45";"Einsatz (Forts.)";"SR+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mo";"13:45";"13:50";"5";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"2";"Mo";"13:50";"17:34";"224";"Einsatz";"TH+UR";"WSG-013";"Pfäffikon SZ";"Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Di";"07:00";"11:55";"295";"Einsatz";"SR+TH+UR";"WSG-012";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Tiefgaragenreinigung, Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mi";"07:00";"11:28";"268";"Einsatz";"UR";"WSG-010";"Rapperswil-Jona";"Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mi";"11:28";"11:42";"14";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"2";"Mi";"11:42";"12:00";"18";"Einsatz";"GU+TH+UR";"WSG-016";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"2";"Mi";"13:00";"15:52";"172";"Einsatz (Forts.)";"GU+TH+UR";"WSG-016";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Do";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"2";"Do";"13:00";"15:46";"166";"Einsatz (Forts.)";"GU+TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Fr";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-010";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"2";"Fr";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"2";"Fr";"13:00";"13:40";"40";"Einsatz (Forts.)";"TH+UR";"WSG-010";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Mo";"07:00";"07:50";"50";"Prep Homebase";"";"WSG-HB";"Kloten";"Material laden / Woche ruesten"
"H09";"3";"Mo";"07:50";"09:11";"81";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"3";"Mo";"09:11";"12:00";"169";"Einsatz";"GU+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Mo";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"3";"Mo";"13:00";"13:04";"4";"Einsatz (Forts.)";"GU+TH+UR";"WSG-015";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Mo";"13:04";"13:09";"5";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"3";"Mo";"13:09";"17:13";"244";"Einsatz";"GU+TH+UR";"WSG-013";"Pfäffikon SZ";"Gartenpflege/Gruenunterhalt (Mrz-Nov), Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Di";"07:00";"11:28";"268";"Einsatz";"UR";"WSG-010";"Rapperswil-Jona";"Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Di";"11:28";"11:42";"14";"Fahrt";"";"";"Pfäffikon SZ";""
"H09";"3";"Di";"11:42";"12:00";"18";"Einsatz";"TH+UR";"WSG-016";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Di";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"3";"Di";"13:00";"15:32";"152";"Einsatz (Forts.)";"TH+UR";"WSG-016";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Sanitaerreinigung, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Mi";"07:00";"12:00";"300";"Einsatz";"GU+TH+UR";"WSG-012";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Mi";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"3";"Mi";"13:00";"13:04";"4";"Einsatz (Forts.)";"GU+TH+UR";"WSG-012";"Rapperswil-Jona";"Entsorgung/Kehrichtdienst, Gartenpflege/Gruenunterhalt (Mrz-Nov), Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Do";"07:00";"12:00";"300";"Einsatz";"TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
"H09";"3";"Do";"12:00";"13:00";"60";"Mittagsruhe";"";"";"";""
"H09";"3";"Do";"13:00";"14:33";"93";"Einsatz (Forts.)";"TH+UR";"WSG-014";"Pfäffikon SZ";"Entsorgung/Kehrichtdienst, Technischer Hauswart (Kontrollgang/Kleinreparaturen), Treppenhausreinigung, Umgebungsunterhalt (Wege/Vorplatz), Unterhaltsreinigung"
